apn,number_of_buildings,view_code,parcel_level_latitude,parcel_level_longitude,situs_house_number,situs_house_number_suffix,situs_direction,situs_street_name,situs_mode,situs_unit_number,situs_city,situs_state,situs_zip_code,situs_county,assessed_land_value,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bath_rooms_calculated_all_buildings,total_baths_primary_building,full_baths_all_buildings,half_baths_all_buildings,pool_indicator,pool_code,stories_number,universal_building_square_feet,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,basement_square_feet,garage_parking_square_feet,avm_value_amount
175471040000,1,VAV,34.021297,-117.180001,1705,,,SMILEY,RDG,,REDLANDS,CA,923736575,SAN BERNARDINO,270340,18295,1989,1990,3,10,3,3,3,,Y,00S,1,3565,4141,3565,3077,,576,826500
1212161180000,1,,34.075606,-117.168442,1018,,,GAIL,AVE,,REDLANDS,CA,923742663,SAN BERNARDINO,109759,10479,1985,1985,4,7,3,3,3,,,,2,1806,2286,1789,1026,,480,475400
168741730000,1,,34.072643,-117.147505,1576,,,GOLD CUP,CT,,REDLANDS,CA,923742767,SAN BERNARDINO,170450,6912,2002,2002,4,8,3,3,3,,Y,00S,2,3086,3676,3098,1526,,590,667700
172162240000,1,,34.038434,-117.201098,1504,,W,FERN,AVE,,REDLANDS,CA,923734916,SAN BERNARDINO,140760,13225,1963,1963,4,7,3,2.5,2,1,,,1,1836,2298,1836,1836,,462,527200
172071420000,1,,34.044417,-117.199876,121,,,LAKESIDE,AVE,,REDLANDS,CA,923734941,SAN BERNARDINO,66051,9350,1980,1980,4,8,2,2,2,,Y,,1,1600,2260,1600,1600,,660,578400
168282490000,1,,34.065467,-117.148927,1548,,,CAMPUS,AVE,,REDLANDS,CA,923743908,SAN BERNARDINO,97101,7200,1979,1979,3,5,2,2,2,,,,1,1040,1524,1040,1040,,484,366700
1212071280000,1,,34.080425,-117.170004,949,,,FRONTIER,AVE,,REDLANDS,CA,923742517,SAN BERNARDINO,28988,7210,1979,1979,3,6,2,2,2,,,,1,1518,1980,1518,1518,,462,351500
167781540000,1,,34.081958,-117.181119,107,,,WATERS,CT,,REDLANDS,CA,923741764,SAN BERNARDINO,118728,8496,1986,1986,4,7,3,3,3,,,,2,1924,2428,1924,1068,,504,379100
171373230000,1,,34.05294,-117.176845,314,,,MYRTLE,ST,,REDLANDS,CA,923736020,SAN BERNARDINO,80704,6750,1916,1936,2,5,1,1,1,,,,1,1168,1168,1168,1102,,192,474200
172212080000,1,,34.036518,-117.201765,1553,,,BELLEVUE,RD,,REDLANDS,CA,923735639,SAN BERNARDINO,124848,6600,1948,1948,3,6,2,1,2,,,,1,1339,1339,1340,682,,,518700
167123070000,1,,34.078264,-117.184283,1628,,,CLAY,ST,,REDLANDS,CA,923742209,SAN BERNARDINO,12183,6450,1920,1930,3,6,1,1,1,,,,2,1003,1003,1003,462,,960,277200
167382080000,1,,34.075033,-117.179383,1528,,,LASSEN,ST,,REDLANDS,CA,923742356,SAN BERNARDINO,59277,8100,1962,1962,3,5,2,2,2,,,,1,1060,1460,1060,1060,,400,301700
174491320000,1,,34.051676,-117.141766,1731,,,PARKVIEW,,,REDLANDS,CA,923745557,SAN BERNARDINO,133712,5830,1986,1986,4,9,3,2.5,2,1,,,2,2198,2682,2198,1172,,484,511800
173142020000,1,,34.042196,-117.178872,733,,S,BUENA VISTA,ST,,REDLANDS,CA,923735811,SAN BERNARDINO,255000,9480,1930,1976,3,8,3,2,3,,Y,00S,2,3132,3232,3161,1464,100,324,845000
167292060000,1,,34.067228,-117.185424,1124,,,OHIO,ST,,REDLANDS,CA,923743148,SAN BERNARDINO,34319,6700,1924,1930,2,6,1,1,1,,,,1,924,1044,924,924,120,,281700
172421630000,1,,34.042035,-117.208144,144,,,CHANNING,ST,,REDLANDS,CA,923734863,SAN BERNARDINO,69230,10148,1977,1977,3,7,2,2,2,,Y,1,1,1575,2205,1575,1575,,630,453000
171361090000,2,,34.049707,-117.183178,315,,,ALVARADO,ST,,REDLANDS,CA,923735122,SAN BERNARDINO,81600,7000,1932,1936,6,12,2,1,2,,,,1,1054,1054,1470,1039,,204,399000
169084060000,1,,34.06612,-117.178922,1022,,,HERALD,ST,,REDLANDS,CA,923743414,SAN BERNARDINO,36503,6419,1957,1957,2,4,1,2,1,,,,1,1316,1556,1316,896,,240,109600
167822020000,1,,34.073941,-117.190685,730,,W,PENNSYLVANIA,AVE,,REDLANDS,CA,923742126,SAN BERNARDINO,70819,7245,1987,1988,3,6,2,2,2,,Y,,1,1275,1764,1275,1275,,489,343100
174541510000,1,,34.054481,-117.149515,45,,,SPARROW,CT,,REDLANDS,CA,923745533,SAN BERNARDINO,84105,2000,1982,1982,3,6,2,2,2,,,,1,1260,1708,1260,1260,,448,373300
172501120000,1,,34.037414,-117.195119,540,,,LAKESIDE,AVE,,REDLANDS,CA,923735761,SAN BERNARDINO,145200,10395,1979,1978,4,7,2,2,2,,,,1,1819,2275,1819,1819,,456,502500
167315010000,1,,34.080381,-117.177938,315,,,MULVIHILL,AVE,,REDLANDS,CA,923742351,SAN BERNARDINO,80300,6000,1954,1954,3,5,1,1,1,,,,1,978,1242,978,978,,264,314200
175363010000,1,VGO,34.031388,-117.195365,1510,,,SMILEY HEIGHTS,DR,,REDLANDS,CA,923736531,SAN BERNARDINO,267175,19296,1977,1977,4,9,4,3,3,1,Y,1,2,3767,4566,3967,2584,,799,1060900
172311150000,1,,34.037783,-117.190895,637,,,FOREST,CT,,REDLANDS,CA,923735727,SAN BERNARDINO,34519,14520,1979,1980,3,7,2,2,2,,N,,1,1863,2325,1863,1623,,462,458600
175061230000,1,,34.037884,-117.184233,815,,,MONTEREY,ST,,REDLANDS,CA,923736613,SAN BERNARDINO,77337,7200,1957,1957,3,7,2,1.5,1,1,,,1,1407,1616,1407,1211,,209,520200
169085120000,2,,34.064219,-117.178472,901,,,TRIBUNE,ST,,REDLANDS,CA,923743422,SAN BERNARDINO,17156,6157,1940,1940,4,8,2,1,2,,,,1,804,804,1288,804,,,336800
173151390000,1,,34.043404,-117.178116,713,,,ALVARADO,ST,,REDLANDS,CA,923735935,SAN BERNARDINO,75700,9375,1954,1953,3,6,2,1.5,1,1,,,1,1688,1688,1688,1294,,400,491400
173396170000,1,,34.051464,-117.165272,802,,,ARDMORE,CIR,,REDLANDS,CA,923746202,SAN BERNARDINO,58875,1152,1979,1979,3,5,2,2,2,,,,1,1152,1593,1152,1152,,441,455500
172201130000,1,,34.045462,-117.1885,906,,W,FERN,AVE,,REDLANDS,CA,923735872,SAN BERNARDINO,74486,7500,1953,1968,4,7,2,2,2,,,,1,1961,2375,1961,1069,,414,500100
292152140000,1,,34.059042,-117.225749,26511,,,CALIFORNIA,ST,,REDLANDS,CA,92373,SAN BERNARDINO,11903,44154,1937,1940,3,7,2,2,2,,Y,1,1,1985,1985,1985,1357,,,556400
1212141440000,1,,34.078367,-117.166923,1621,,,DEANNA,WAY,,REDLANDS,CA,923744714,SAN BERNARDINO,101338,8100,1989,1990,4,8,3,2.5,2,1,Y,00S,2,1746,2423,1746,834,,677,474100
176103250000,1,VGO,34.029234,-117.143674,638,,,ALTA LOMA,DR,,REDLANDS,CA,923737336,SAN BERNARDINO,174524,13965,1961,1961,4,8,3,3,3,,Y,1,1,2197,2680,2197,2197,,483,672200
175081300000,,,34.031555,-117.191095,1209,,,SERPENTINE,DR,,REDLANDS,CA,923736552,SAN BERNARDINO,110408,8000,,,,,,,,,,,,,,,,,,519100
172351110000,1,,34.039997,-117.183108,850,,W,PALM,AVE,,REDLANDS,CA,923735838,SAN BERNARDINO,80335,26505,1901,1930,4,7,2,2,2,,,,2,2151,2343,2151,1217,192,484,558500
174072100000,1,,34.040412,-117.16644,134,,,SUMMIT,AVE,,REDLANDS,CA,923736850,SAN BERNARDINO,284580,26219,1982,1930,3,8,3,2.75,3,,Y,1,2,2342,2678,2342,1238,336,,913800
167871310000,1,,34.083605,-117.190055,1954,,,CRYSTAL COVE,CT,,REDLANDS,CA,923741638,SAN BERNARDINO,145350,6600,2005,2005,4,10,3,2.5,2,1,,,2,3091,3517,3091,1559,,426,467200
173291080000,1,,34.050055,-117.168975,623,,,ORCHARD,DR,,REDLANDS,CA,923746243,SAN BERNARDINO,119340,7440,1968,1968,3,6,2,2,2,,,,1,1405,1865,1405,1405,,460,382600
167841560000,1,,34.082655,-117.1758,523,,,SOLANO,WAY,,REDLANDS,CA,923741712,SAN BERNARDINO,51475,7205,1989,1987,3,6,3,2.5,2,1,,,2,1532,2199,1532,835,,667,380800
175371190000,1,VAV,34.028389,-117.191262,1329,,,ARROYO,CRES,,REDLANDS,CA,923736507,SAN BERNARDINO,346765,39784,1971,1972,3,7,3,3,2,1,Y,1,2,3781,4591,3775,2630,306,504,1068400
170382060000,1,,34.056892,-117.15,140,,,CARDINAL,LN,,REDLANDS,CA,923744135,SAN BERNARDINO,49154,7854,1963,1963,3,7,2,2,2,,Y,1,2,1471,1975,1547,1291,,504,405200
167781500000,1,,34.082283,-117.181355,104,,,YVETTE,CT,,REDLANDS,CA,923741760,SAN BERNARDINO,86047,8496,1986,1986,3,5,2,2,2,,Y,,1,1184,1669,1187,1184,,485,370100
1212051610000,1,,34.082138,-117.166993,1102,,,ALEXIS,LN,,REDLANDS,CA,923741838,SAN BERNARDINO,149400,6050,2004,2004,4,8,3,2.5,2,1,,,2,2681,3153,2681,1209,,472,508800
1212451600000,1,,34.0792,-117.156774,1710,,,CAMDEN,CT,,REDLANDS,CA,923744756,SAN BERNARDINO,133080,8328,2017,2017,3,7,2,2,2,,,,1,2129,2609,2129,2129,,,561200
167191630000,1,,34.070529,-117.188289,1306,,,COLUMBIA,ST,,REDLANDS,CA,923742149,SAN BERNARDINO,103000,7280,1979,1979,4,6,2,2,2,,,,1,1260,1700,1261,1260,,440,356000
167381030000,1,,34.076684,-117.180017,1569,,,LASSEN,ST,,REDLANDS,CA,923742355,SAN BERNARDINO,57493,8100,1962,1962,3,5,2,2,2,,,,1,1060,1540,1060,1060,,480,322300
172191320000,1,,34.044023,-117.191039,1020,,W,FERN,AVE,,REDLANDS,CA,923735741,SAN BERNARDINO,128543,7840,1960,1960,3,7,2,2,2,,Y,1,1,1636,2140,1636,1316,,504,490700
173362140000,1,,34.055323,-117.159164,1316,,E,CITRUS,AVE,,REDLANDS,CA,923744013,SAN BERNARDINO,142945,8640,1963,1963,5,9,3,2.5,2,1,Y,1,2,2478,2766,2401,988,,288,581300
172421300000,1,,34.042747,-117.20809,132,,,CHANNING,ST,,REDLANDS,CA,923734863,SAN BERNARDINO,152000,9086,1977,1977,4,8,3,2.5,2,1,Y,1,2,1982,2750,1982,1058,,768,575700
175431050000,1,VFA,34.03121,-117.182908,1325,,,STERLING,RD,,REDLANDS,CA,923736600,SAN BERNARDINO,159907,16000,1978,1978,4,9,3,2.5,2,1,,,1,2192,2654,2192,2192,,462,720300
173482200000,1,,34.051618,-117.164597,829,,,ARDMORE,CIR,,REDLANDS,CA,923746201,SAN BERNARDINO,47280,1362,1980,1980,3,5,2,2,2,,,,1,1362,1803,1362,1362,,441,296200
1212285130000,,,34.071728,-117.164084,1338,,,VILLAGE,ST,,REDLANDS,CA,923744722,SAN BERNARDINO,59015,4524,,,,,,,,,,,,,,,,,,
171312130000,1,,34.050176,-117.186389,511,,W,OLIVE,AVE,,REDLANDS,CA,923735165,SAN BERNARDINO,155386,11920,1903,1940,4,8,3,3,3,,,,2,2970,2970,2970,1456,,800,868300
171232100000,1,,34.051626,-117.188157,103,,S,MICHIGAN,ST,,REDLANDS,CA,923735156,SAN BERNARDINO,53756,6630,1927,1940,2,7,2,2,2,,,,1,1182,1182,1182,1038,,,370300
170382010000,1,,34.055859,-117.150005,10,,,CARDINAL,LN,,REDLANDS,CA,923744126,SAN BERNARDINO,110408,9797,1963,1963,3,6,2,2,2,,,,1,1316,1820,1316,1291,,504,415600
174231210000,1,,34.042155,-117.14625,1626,,,MARION,RD,,REDLANDS,CA,923746300,SAN BERNARDINO,202878,31773,1962,1962,4,8,3,3,3,,Y,00S,1,2100,2100,2100,2100,,704,762400
167771180000,1,,34.074205,-117.185986,1509,,,OHIO,ST,,REDLANDS,CA,923742213,SAN BERNARDINO,110100,7920,1979,1979,4,6,2,2,2,,Y,,1,1350,1854,1350,1350,,504,358800
176061280000,1,VFA,34.027504,-117.165838,1601,,,RIDGE,ST,,REDLANDS,CA,923737024,SAN BERNARDINO,186075,50000,1999,1999,5,16,5,5.5,5,,,,2,4878,6876,4878,2803,1380,618,1037300
171352040000,1,,34.047874,-117.184993,327,,S,MICHIGAN,ST,,REDLANDS,CA,923735160,SAN BERNARDINO,53756,7250,1939,1944,3,6,2,2,2,,,,1,1614,1614,1614,1614,,324,456600
173491060000,1,,34.054134,-117.152325,58,,S,LINCOLN,ST,,REDLANDS,CA,923745479,SAN BERNARDINO,107697,9500,1985,1985,3,6,2,2,2,,,,1,1662,2082,1662,1662,,420,462300
300421380000,1,VFA,34.02603,-117.136172,736,,E,MARIPOSA,DR,,REDLANDS,CA,923737494,SAN BERNARDINO,285041,21000,1991,1991,5,10,5,4.5,4,1,Y,1,2,4240,5054,4240,2237,,814,1106200
171351160000,1,,34.047965,-117.186578,308,,,NORMANDIE,CT,,REDLANDS,CA,923735162,SAN BERNARDINO,25118,3225,1932,1940,2,4,1,1,1,,,,1,778,778,778,778,,192,343100
169052080000,1,,34.065153,-117.186089,937,,,OHIO,ST,,REDLANDS,CA,923743143,SAN BERNARDINO,5855,7504,1928,1944,3,6,2,2,2,,Y,,1,1163,1163,1163,844,,576,346400
176018080000,1,,34.031705,-117.169166,1435,,,ELIZABETH CREST,DR,,REDLANDS,CA,923737021,SAN BERNARDINO,89258,17500,1960,1959,3,6,2,2,2,,Y,1,1,1568,1568,1568,1568,,441,520200
174701060000,1,,34.051367,-117.150553,215,,,REDLANDS,ST,,REDLANDS,CA,923745438,SAN BERNARDINO,132651,16961,2016,2017,4,8,5,5,4,1,Y,00S,3,4000,5157,4023,2494,303,,876200
292372190000,1,,34.064516,-117.229124,26367,,,TUDOR,CT,,REDLANDS,CA,923742880,SAN BERNARDINO,46076,4600,1985,1985,3,6,3,2.5,2,1,,,1,1536,2088,1536,772,,552,395700
168671510000,1,,34.065816,-117.145627,1026,,,JASMINE,ST,,REDLANDS,CA,923744925,SAN BERNARDINO,58850,7800,1988,1988,3,8,2,2,2,,,,1,1750,2226,1750,1750,,476,438500
300215540000,1,,34.021051,-117.117645,31433,,,ALTA VISTA,DR,,REDLANDS,CA,923737509,SAN BERNARDINO,71675,14880,1976,1977,4,7,2,2,2,,Y,,1,2312,2840,2307,2312,,528,638000
167301240000,1,,34.066537,-117.181707,1103,,,ALTA,ST,,REDLANDS,CA,923743318,SAN BERNARDINO,31784,7012,1902,1930,2,5,1,1,1,,,,1,1012,1012,1012,564,,,258800
1212151060000,1,,34.076045,-117.171883,859,,,GAIL,AVE,,REDLANDS,CA,923742588,SAN BERNARDINO,96337,7000,1978,1978,4,6,2,2,2,,,,1,1512,1996,1517,1512,,484,397400
168791120000,1,,34.071086,-117.141226,1736,,,BLUE WING,CT,,REDLANDS,CA,923742787,SAN BERNARDINO,106603,13939,2003,2003,4,8,3,3,3,,,,1,2260,2872,2260,2260,,612,561700
168481310000,1,,34.069196,-117.155085,1238,,,PECOS,ST,,REDLANDS,CA,923743847,SAN BERNARDINO,52550,7776,1978,1978,3,6,2,2,2,,,,1,1410,1870,1410,1410,,460,396800
169192070000,1,,34.061968,-117.175269,710,,,11TH,ST,,REDLANDS,CA,923743525,SAN BERNARDINO,75771,6500,1925,1980,2,5,2,1.75,2,,,,1,1252,1252,1252,884,,216,333200
168437010000,1,,34.065914,-117.149899,1531,,,CAMPUS,AVE,,REDLANDS,CA,923743907,SAN BERNARDINO,20706,7200,1978,1978,4,7,2,2,2,,,,1,1456,1930,1456,1456,,474,381500
1212362010000,1,,34.069781,-117.171414,922,,E,LUGONIA,AVE,,REDLANDS,CA,923742538,SAN BERNARDINO,84067,11934,1954,1954,3,6,2,2,2,,,,1,1272,1272,1272,1272,,200,364600
176031210000,1,VFA,34.030198,-117.147878,551,,,VIA VISTA,DR,,REDLANDS,CA,923737331,SAN BERNARDINO,162365,11446,1957,1958,3,6,2,2,2,,Y,1,1,2116,2116,2115,1900,,441,613900
294222120000,1,VFA,34.014788,-117.167623,2020,,,RIDGEVIEW,CT,,REDLANDS,CA,923736979,SAN BERNARDINO,175508,34668,2004,2004,4,11,5,4.5,4,1,Y,00S,2,4105,4763,4105,2397,,658,1034900
173312050000,1,,34.046959,-117.172067,218,,,PRIMROSE,AVE,,REDLANDS,CA,923736141,SAN BERNARDINO,124400,9030,1958,1958,4,6,2,2,2,,,,1,1472,1966,1472,1472,,494,446000
169106670000,1,,34.063718,-117.174607,818,,,LOMBARD,DR,,REDLANDS,CA,923743444,SAN BERNARDINO,8918,7239,1946,1946,3,5,1,1,1,,,,1,1333,1333,1333,1163,,360,293600
173491160000,1,,34.054807,-117.153303,1451,,,DIAMOND,CT,,REDLANDS,CA,923745435,SAN BERNARDINO,49025,9148,1979,1979,3,6,2,2,2,,Y,00S,1,1732,2192,1732,1252,,460,466200
174341020000,1,,34.037914,-117.159316,375,,,FRANKLIN,AVE,,REDLANDS,CA,923736874,SAN BERNARDINO,17918,13650,1963,1963,4,7,2,2,2,,Y,1,1,2012,2453,2012,2012,,441,639200
172272150000,1,,34.044569,-117.187625,414,,,BOND,ST,,REDLANDS,CA,923735862,SAN BERNARDINO,53165,5400,1939,1939,2,5,1,1,1,,,,1,920,1120,920,920,,200,384600
170061120000,1,,34.064348,-117.157894,1322,,,CLOCK,AVE,,REDLANDS,CA,923743807,SAN BERNARDINO,92700,8448,1949,1949,3,6,2,2,2,,,,1,1333,1333,1333,1180,,360,387400
169062140000,1,,34.064481,-117.183897,911,,,WASHINGTON,ST,,REDLANDS,CA,923743267,SAN BERNARDINO,27016,6223,1930,1940,4,6,2,1,2,,,,1,1228,1228,1260,858,,400,298100
170011230000,1,,34.065902,-117.171919,1009,,,BERKELEY,DR,,REDLANDS,CA,923743604,SAN BERNARDINO,110000,6000,1955,1955,2,6,1,1,1,,,,1,1544,1544,1544,1108,,348,381200
172341510000,1,,34.038838,-117.187277,701,,,HARDING,DR,,REDLANDS,CA,923735731,SAN BERNARDINO,140100,9225,1977,1977,3,6,2,2,2,,,,1,1374,1857,1374,1374,,483,453700
176421050000,1,VAV,34.028437,-117.166337,1628,,,BENITA MARIE,CRES,,REDLANDS,CA,923737001,SAN BERNARDINO,29151,16320,1970,1970,4,7,2,2,2,,N,S00,1,2070,2511,2106,2070,,441,682700
172191360000,1,,34.043544,-117.191908,1036,,W,FERN,AVE,,REDLANDS,CA,923735741,SAN BERNARDINO,58399,8050,1960,1960,3,6,2,2,2,,,,1,1490,1948,1490,1490,,458,443700
300411030000,1,VFA,34.024027,-117.138363,30524,,,LOS ALTOS,DR,,REDLANDS,CA,923737424,SAN BERNARDINO,195921,35000,1971,1972,6,11,4,3.5,3,1,Y,1,1,3255,3809,3255,3255,,554,1029400
294141520000,1,VFA,34.018836,-117.147932,109,,E,SUNSET,DR,,REDLANDS,CA,923737225,SAN BERNARDINO,278100,16988,1994,1994,3,7,3,3,3,,,,1,2931,3516,2931,2931,,585,1166000
167361140000,1,,34.078238,-117.182055,1618,,,ORANGE,AVE,,REDLANDS,CA,92373,SAN BERNARDINO,25713,6800,1964,1964,3,6,2,2,2,,,,1,1338,1338,1338,1338,,631,
174241210000,1,VAV,34.045007,-117.155749,1312,,,CRESTVIEW,RD,,REDLANDS,CA,923746323,SAN BERNARDINO,84177,31887,1956,1956,3,6,2,2,2,,,,1,1798,1798,1798,1540,,1298,605200
169332100000,1,,34.067434,-117.191886,808,,,CARLOTTA,CT,,REDLANDS,CA,923742907,SAN BERNARDINO,64764,10000,1956,1956,3,6,2,2,2,,,,1,1247,1247,1247,987,,200,248600
292371440000,1,,34.063335,-117.22957,26343,,,SNOWDEN,AVE,,REDLANDS,CA,923742877,SAN BERNARDINO,93088,4000,1984,1985,3,8,3,2.5,2,1,,,2,1536,2088,1509,772,,552,392500
168415140000,1,,34.06319,-117.154217,840,,,AARON,DR,,REDLANDS,CA,923743811,SAN BERNARDINO,62243,7200,1978,1978,3,6,2,2,2,,Y,00S,1,1466,1926,1466,1466,,460,394500
1212101120000,1,,34.077751,-117.164733,1621,,,TORINO,ST,,REDLANDS,CA,923744751,SAN BERNARDINO,165800,9147,2007,2007,6,10,3,3,3,,,,2,3655,4096,3655,1856,,441,577000
174571210000,1,,34.054231,-117.143559,22,,S,LA SALLE,ST,,REDLANDS,CA,923745594,SAN BERNARDINO,130022,9147,1986,1986,4,9,3,3,3,,N,,2,2573,3197,2573,1224,,624,608800
175431110000,1,,34.032272,-117.182194,1302,,,ALESSANDRO,RD,,REDLANDS,CA,923736902,SAN BERNARDINO,38349,11786,1980,1978,4,8,2,2,2,,Y,1,1,2163,2625,2163,2163,,462,555200
171351010000,1,,34.047134,-117.185547,624,,W,FERN,AVE,,REDLANDS,CA,923735145,SAN BERNARDINO,45589,9375,1962,1970,3,6,2,2,2,,,,1,1829,2326,1829,1349,,497,458500
172331170000,1,,34.040521,-117.186192,979,,,KEVIN,AVE,,REDLANDS,CA,923735855,SAN BERNARDINO,58399,8832,1955,1955,3,6,2,2,2,,Y,1,1,1300,1300,1300,1300,,460,456800
167861210000,1,,34.083161,-117.179494,1932,,,CAVE,ST,,REDLANDS,CA,923741738,SAN BERNARDINO,122569,7276,1993,1993,3,60,3,2.5,3,,,,2,1897,2579,1897,1077,,682,444700
167242100000,1,,34.069533,-117.185406,1240,,,OHIO,ST,,REDLANDS,CA,923743150,SAN BERNARDINO,42225,5494,1948,1950,3,5,1,1,1,,,,1,992,992,992,692,,180,291800
170342250000,1,,34.060853,-117.150065,610,,,CARDINAL,LN,,REDLANDS,CA,923744101,SAN BERNARDINO,57409,10976,1959,1959,3,7,2,2,2,,Y,1,1,1570,2007,1570,1570,,437,403600
172431310000,1,VFA,34.043903,-117.205453,110,,,BELLEVUE,AVE,,REDLANDS,CA,923734906,SAN BERNARDINO,75704,9020,1978,1978,3,7,2,2,2,,,,1,2056,2497,2056,2056,,441,421200
293083040000,,,34.047921,-117.217459,26883,,,BARTON,RD,,REDLANDS,CA,92373,SAN BERNARDINO,68892,11880,,,,,,,,,,,,,,,,,,450300
174161030000,1,,34.05047,-117.151628,240,,,REDLANDS,ST,,REDLANDS,CA,923745439,SAN BERNARDINO,57340,17500,1910,1940,4,7,2,2,2,,,,2,2286,2286,2286,2286,,,558900
167232190000,1,,34.069516,-117.188248,1245,,,COLUMBIA,ST,,REDLANDS,CA,923743117,SAN BERNARDINO,110282,19935,1948,1948,3,6,2,1.5,1,1,,,1,1909,1909,1909,1541,,400,347700
1212261130000,1,,34.072592,-117.17178,1416,,,HUNTER,DR,,REDLANDS,CA,923742528,SAN BERNARDINO,51981,8235,1978,1978,3,6,2,2,2,,,,1,1040,1524,1040,1040,,484,314800
176044160000,1,,34.029797,-117.146227,610,,,VIA VISTA,DR,,REDLANDS,CA,923737334,SAN BERNARDINO,164435,29185,1953,1953,3,6,3,2.5,2,1,Y,00S,1,1764,1764,1764,1764,,560,677400
1212021590000,1,,34.083553,-117.169999,954,,,RIVERVIEW,DR,,REDLANDS,CA,923741819,SAN BERNARDINO,57426,7200,2000,2000,3,6,2,2,2,,,,1,1669,2149,1669,1669,,480,407700
168433120000,1,,34.063053,-117.151369,801,,,FALCON,LN,,REDLANDS,CA,923743915,SAN BERNARDINO,35480,9300,1972,1972,4,7,2,2,2,,,,1,1225,1225,1692,1225,,441,346300
170312150000,1,,34.055872,-117.140785,1763,,E,CITRUS,AVE,,REDLANDS,CA,923744241,SAN BERNARDINO,35003,12000,1947,1947,3,6,2,2,2,,Y,1,1,2450,2450,2450,1852,,600,491400
172292010000,1,,34.044151,-117.186055,500,,,NORWOOD,ST,,REDLANDS,CA,923735889,SAN BERNARDINO,15364,9170,1973,1973,4,6,2,2,2,,,,1,2420,2880,2420,1508,,460,563600
167791220000,1,,34.073079,-117.193266,1424,,,FRANCES,ST,,REDLANDS,CA,923742004,SAN BERNARDINO,89842,7700,1979,1979,4,7,2,2,2,,,,1,1443,1971,1443,1443,,528,333300
301141260000,1,,34.021339,-117.107966,12800,,,17TH,ST,,REDLANDS,CA,923737540,SAN BERNARDINO,55830,21440,1952,1952,3,6,2,2,2,,N,,1,1182,1578,1182,896,,396,334900
176302030000,1,VAV,34.023382,-117.139352,644,,,LOS ALTOS,DR,,REDLANDS,CA,923737319,SAN BERNARDINO,158493,19572,1963,1963,4,8,2,2,2,,Y,00S,1,2924,3430,2924,2924,,506,974800
172171300000,1,,34.03997,-117.200103,1440,,,FULBRIGHT,AVE,,REDLANDS,CA,923734938,SAN BERNARDINO,65703,10101,1968,1968,4,8,2,2,2,,,,1,2041,2550,2041,2041,,509,557400
174491480000,1,,34.050348,-117.142279,1718,,,SUNNYPARK,,,REDLANDS,CA,923745575,SAN BERNARDINO,36415,6380,1986,1986,4,9,3,2.5,2,1,,,1,2198,2682,2198,1172,,484,502200
175115040000,1,,34.034626,-117.180287,1205,,,CABALLERO,LN,,REDLANDS,CA,923736601,SAN BERNARDINO,136896,9240,1957,1957,3,7,2,2,2,,Y,1,1,1581,1999,1575,1347,,418,460400
300231580000,1,VEX,34.014568,-117.127497,13090,,,SILVERLEAF,CT,,REDLANDS,CA,923737471,SAN BERNARDINO,357155,82764,2016,2018,5,12,5,4.5,4,1,Y,00S,2,5104,6186,5398,3263,,,
175281080000,1,,34.029204,-117.189656,1243,,,MIRA MONTE,DR,,REDLANDS,CA,923736500,SAN BERNARDINO,42794,27521,1955,1955,3,7,2,2,2,,,,1,1682,1682,1913,1682,,588,719100
1212131720000,1,,34.078135,-117.169594,1615,,,OCCIDENTAL,DR,,REDLANDS,CA,923742656,SAN BERNARDINO,65003,7242,1979,1979,4,8,2,2,2,,,,1,1595,2075,1595,1595,,480,402400
168911240000,,,,,1439,,,WICKLOW,AVE,,REDLANDS,CA,923745721,SAN BERNARDINO,64016,8119,,,,,,,,,,,,,,,,,,
168481110000,1,,34.069216,-117.153818,1237,,,PRADO,ST,,REDLANDS,CA,923743851,SAN BERNARDINO,35049,7452,1979,1979,4,8,2,2,2,,,,1,1560,2049,1560,1560,,489,406300
292371070000,1,,34.06438,-117.231376,10430,,,RHONDDA,ST,,REDLANDS,CA,923742881,SAN BERNARDINO,44739,5800,1984,1984,3,5,2,2,2,,,,1,1348,1869,1348,1348,,521,370000
167313110000,1,,34.079951,-117.18012,122,,,MULVIHILL,AVE,,REDLANDS,CA,923742347,SAN BERNARDINO,14374,6000,1954,1956,3,7,2,2,2,,,,1,1780,2033,1780,1044,,253,383400
173043060000,1,,34.047495,-117.177739,541,,S,4TH,ST,,REDLANDS,CA,923735906,SAN BERNARDINO,82622,10880,1987,,3,7,2,2,2,,Y,1,2,941,941,941,864,,600,530800
176232050000,1,VFA,34.027538,-117.146959,545,,,FAIRWAY,DR,,REDLANDS,CA,923737343,SAN BERNARDINO,121518,17446,1959,1959,4,7,2,2,2,,Y,00H,1,3057,3497,3057,1596,,440,729600
168791140000,1,,34.071118,-117.14177,1728,,,BLUE WING,CT,,REDLANDS,CA,923742787,SAN BERNARDINO,170000,8905,2003,2003,4,8,3,3,3,,,,2,2842,3451,2842,1580,,609,586400
170342050000,1,,34.061275,-117.151725,620,,N,LINCOLN,ST,,REDLANDS,CA,923744151,SAN BERNARDINO,50669,7200,1956,1956,3,7,2,2,2,,Y,1,1,1575,1575,1575,1313,,360,364500
